sample_id,2050,2040,2030,2020,2010,2000,1990,1980,1970,1960,1950,1940,1930,1920,1910,1900,1890,1880,1870,1860,1850,1840,1830,1820,1810,1800,1790,1780,1770,1760,1750,1740,1730,1720,1710,1700,1690,1680,1670,1660,1650,1640,1630,1620,1610,1600,1590,1580,1570,1560,1550,1540,1530,1520,1510,1500,1490,1480,1470,1460,1450,1440,1430,1420,1410,1400,1390,1380,1370,1360,1350,1340,1330,1320,1310,1300,1290,1280,1270,1260,1250,1240,1230,1220,1210,1200,1190,1180,1170,1160,1150,1140,1130,1120,1110,1100,1090,1080,1070,1060,1050,1040,1030,1020,1010,1000,990,980,970,960,950,940,930,920,910,900,890,880,870,860,850,840,830,820,810,800,790,780,770,760,750,740,730,720,710,700
407,6.643707,7.746986,7.192623,6.064708,6.018144,5.947393,6.363293,6.500276,6.079427,6.319175,6.958742,6.732368,6.832315,7.693312,7.282452,6.999371,6.850756,7.132288,7.861983,7.92153,7.720809,7.6093,7.71167,7.687109,7.959815,8.284724,8.107252,8.037925,8.213019,8.938098,9.324239,9.245359,9.208898,9.228494,9.430284,9.49927,9.78399,10.083867,9.776798,9.586281,9.466529,9.453414,9.547827,9.229783,8.85241,8.625515,8.520925,8.507559,8.494682,8.19569,7.841792,7.676098,7.608248,7.564066,7.547384,7.356066,7.13985,6.946248,6.956198,7.065715,7.094072,7.084114,7.054695,7.067034,7.344398,8.054959,9.492534,11.016987,12.221404,13.419437,14.219315,15.193111,16.842035,18.172797,19.361787,20.958511,22.120172,22.985394,23.136216,23.138512,22.855529,22.732183,22.497467,22.378529,21.87293,21.451585,21.616818,22.179402,22.219948,23.053355,24.729466,26.598365,28.992808,31.103042,31.827052,32.197371,32.005728,31.733343,31.640543,31.044771,31.449286,30.952413,30.291728,29.578666,28.951658,27.724368,27.833959,28.366701,28.291439,27.75107,28.720591,30.251579,30.335427,30.635063,31.19758,29.778062,29.418142,31.181887,31.159692,41.308657,26.883451,22.810281,22.183339,21.564048,21.106699,20.51503,19.945853,19.408398,18.912899,18.355327,17.786567,17.191157,16.551129,15.950181,15.394695,14.931349
408,6.482717,7.403913,6.904806,6.346556,6.051627,5.697533,6.273592,6.535785,5.940235,6.148869,6.667216,6.513817,6.780094,7.912354,7.86641,6.902356,6.405579,7.013339,7.78221,8.038029,7.570478,7.775734,8.071845,7.878669,8.102903,8.481544,8.217912,8.034829,8.076066,8.848648,9.140508,9.080965,8.986338,9.280677,9.47385,9.602426,9.979408,10.151133,9.729215,9.754662,9.573145,9.528152,9.7632,9.371365,9.010861,8.710377,8.531281,8.589095,8.532894,8.108278,7.796949,7.613898,7.575998,7.618894,7.449193,7.245293,7.085105,6.905155,6.900657,6.981727,7.004045,6.956294,6.87804,6.886168,7.290123,8.146382,9.55895,11.089489,12.56361,14.089771,15.158982,16.410247,18.393762,20.674417,22.580709,24.23729,25.795258,27.282443,27.380188,26.624573,26.30891,26.296823,26.083019,25.685564,24.622405,24.090555,24.215242,24.598513,24.754347,25.663501,28.101786,32.038741,35.628756,38.12924,38.166265,37.410386,37.3908,37.285844,37.280111,36.756986,37.476272,37.277186,35.207971,33.154387,31.950881,30.97581,31.407057,31.002441,30.721413,30.627285,32.103195,33.272533,33.096987,34.324458,34.71675,33.720209,36.592728,34.668897,33.626025,40.011546,28.670498,25.574236,25.001611,24.263717,23.606671,22.957508,22.327122,21.667202,21.043841,20.355345,19.692025,19.080312,18.448642,17.81642,17.263448,16.759923
409,5.802231,6.75808,6.74332,6.008399,6.129987,5.828279,5.743162,6.219563,6.118659,5.944899,6.12807,6.71089,7.192857,8.129403,7.647801,6.23921,6.04568,6.726251,7.582447,7.513158,7.222587,7.442802,7.551556,7.326266,7.756401,8.009719,7.819568,7.719686,7.772325,8.476528,8.800178,8.839408,8.762155,9.129957,9.302174,9.206625,9.329402,9.561135,9.430962,9.238967,9.000476,9.074872,9.413742,9.097138,8.6115,8.342949,8.212241,8.224867,8.173681,7.707769,7.379605,7.333419,7.337181,7.229278,7.069354,6.954986,6.818158,6.664715,6.641141,6.676584,6.700409,6.693376,6.703228,6.762575,7.126146,7.913611,9.244047,10.531843,11.743873,13.131838,14.124541,15.255483,16.910349,18.33813,19.734682,21.241829,22.567998,23.742769,24.187707,23.954318,23.649325,23.488485,23.373357,23.114532,22.366299,22.400504,22.72399,23.054081,23.149594,24.1407,26.265121,29.152046,32.675502,34.909085,35.5611,36.258311,36.31366,35.629738,35.347933,34.794881,35.758261,35.043069,34.108509,33.295417,32.229516,31.010487,30.436747,31.452961,31.906413,30.546512,30.732651,34.242345,35.817252,34.720176,34.481304,35.520881,36.995895,37.742751,36.893672,43.201542,30.015715,26.602183,25.844302,25.030828,24.513211,23.812803,23.164743,22.582624,21.947544,21.269124,20.585531,19.83599,19.127359,18.438741,17.799118,17.270223
410,6.390343,6.671041,6.714166,6.321125,6.047493,5.573562,6.08189,6.396198,6.063223,6.371003,6.697142,6.274485,7.116896,8.693922,7.99338,6.980896,6.611881,6.954957,8.005644,7.968325,7.507478,7.565137,7.701717,7.563207,7.942848,8.236145,8.034253,7.92681,7.99159,8.949968,9.38676,9.198496,9.060613,9.365348,9.544244,9.536751,9.811081,9.938439,9.622506,9.541213,9.365766,9.3218,9.584097,9.24788,8.848514,8.595832,8.497968,8.417111,8.358504,8.141058,7.777727,7.610712,7.665338,7.609703,7.493137,7.331605,7.075107,6.834923,6.860458,7.002551,7.010884,6.979086,6.930018,6.967043,7.349434,8.072566,9.44159,11.027521,12.424599,13.687782,14.400431,15.400947,17.09218,18.857034,20.191524,21.308406,22.347635,24.010286,24.306223,23.378524,23.059968,23.41417,23.641023,23.665262,22.811063,22.231192,22.608284,23.003886,23.155946,24.2977,26.461247,29.822617,32.496069,34.509239,35.618359,35.540723,36.278864,36.571836,35.864382,35.34846,35.980751,36.177577,34.794654,32.997653,32.224884,31.846991,31.58183,33.070999,32.685411,30.727023,32.055027,37.560847,37.070115,38.240345,38.609733,32.824552,33.316667,40.785658,38.59318,36.735328,29.820759,28.274511,27.709303,26.943042,26.385443,25.769246,25.081028,24.452727,23.757497,23.018628,22.330206,21.577588,20.82318,20.065954,19.400937,18.862067
411,6.418669,7.060512,6.786207,5.85274,5.723958,5.85234,6.038215,6.203375,6.078619,6.28007,6.426666,6.522104,7.085595,7.882329,7.695075,7.013083,6.524032,6.551063,7.590834,8.150492,7.540656,7.519937,7.678783,7.5089,7.729803,8.080481,7.956369,7.910311,8.087507,8.876933,9.31602,9.26009,9.043838,9.372982,9.680142,9.67452,9.774725,9.918557,9.881754,9.741487,9.43504,9.473222,9.724049,9.276758,8.706381,8.441267,8.468761,8.486363,8.293541,7.953315,7.738911,7.608411,7.488092,7.429676,7.392686,7.253767,7.011995,6.767526,6.735907,6.876708,6.918907,6.83522,6.827601,6.891885,7.252442,8.052029,9.415692,11.030211,12.530928,13.993532,15.002749,16.187086,18.177365,20.053014,22.051381,24.08415,25.58732,26.645488,26.901254,26.620263,26.228519,26.178017,25.895729,25.301059,24.549006,23.814224,24.045915,24.545345,24.566476,25.956671,28.210498,31.453926,34.770463,37.836759,38.189718,38.222561,38.458657,38.405209,37.790194,37.365915,37.839791,37.8443,36.256448,33.916392,32.637629,32.684882,32.439955,32.277712,31.96907,31.5246,32.297553,34.821025,35.838323,36.920957,35.795158,32.72443,31.681059,35.208182,35.77153,45.555732,29.765024,25.432596,24.690115,23.796557,23.206719,22.471287,21.747717,21.079873,20.360899,19.614495,18.896013,18.20828,17.566002,16.927911,16.366039,15.91087
412,6.177812,7.035926,6.843234,6.17095,5.930434,5.605704,5.648506,5.937355,5.880074,6.131133,6.237656,6.164177,6.492782,7.561521,7.035582,6.56312,5.86133,6.218996,7.258619,7.539423,7.085743,7.005697,7.199666,7.121134,7.398524,7.507112,7.415228,7.431794,7.423526,8.023022,8.553226,8.555073,8.604296,8.909713,8.977985,9.025288,9.194495,9.229513,9.061671,8.992758,8.707189,8.533469,8.921214,8.675213,8.167965,7.85197,7.780352,7.905466,7.974784,7.656976,7.3221,7.162638,7.161286,7.185622,6.96565,6.775958,6.750919,6.575785,6.531635,6.627476,6.657311,6.637758,6.589124,6.630583,6.987013,7.744783,8.922158,10.191162,11.23298,12.303732,12.991452,13.977823,15.598494,16.94859,17.996937,19.332504,20.737194,21.78337,22.162634,21.856678,21.483249,21.465967,21.177619,21.36444,20.689586,20.155222,20.532834,20.715727,20.939863,21.819174,23.457037,25.813567,28.11059,30.387269,31.03061,30.67278,30.851537,31.272067,30.759092,29.814724,29.939092,30.376343,29.274082,27.484025,27.333677,26.698806,26.005789,26.560177,26.929194,26.309853,27.562323,28.543059,28.622941,29.918606,29.044236,28.801742,29.019833,27.867306,31.96471,38.907294,24.604556,21.073167,20.61724,19.964408,19.498308,19.008246,18.538012,18.015991,17.471167,16.913517,16.385926,15.827646,15.285523,14.71602,14.183979,13.754376
413,6.063691,6.975472,6.671046,6.304749,5.846913,5.682432,6.086877,6.484764,6.280969,6.601004,6.893273,6.5534,7.028913,8.159584,7.574164,7.439119,6.769796,6.582384,7.536757,8.011128,7.586478,7.444909,7.470933,7.503783,7.747337,8.037571,7.846248,7.787017,7.868098,8.645652,8.992855,8.872273,8.916136,9.138124,9.303086,9.195742,9.296008,9.818571,9.706486,9.541951,9.254107,9.228451,9.473328,9.05563,8.644464,8.382008,8.249756,8.349039,8.353818,7.940933,7.628564,7.424623,7.427551,7.41649,7.25898,7.130031,6.987795,6.819565,6.763652,6.894636,6.974903,6.88791,6.834439,6.945363,7.272412,7.977976,9.27801,10.599963,11.877097,13.192671,13.965636,15.019221,16.683474,18.201015,19.520544,20.696143,22.038262,23.131366,23.58567,23.225166,22.942535,23.095958,22.946678,22.646901,22.154391,21.854238,22.089058,22.369019,22.589433,23.410007,25.404342,28.083958,30.742885,33.729653,34.745809,34.499301,34.795275,34.780194,34.387567,33.494178,33.911756,34.117416,32.951625,31.831596,31.655256,30.781725,29.668798,30.370593,30.81206,29.856772,30.848832,32.854481,33.17504,34.510767,35.442843,33.543014,36.721706,36.538363,33.253648,47.822903,30.683719,25.427727,24.788957,23.964146,23.276473,22.621742,21.927662,21.313442,20.698988,20.001624,19.35231,18.648366,17.959947,17.248591,16.615069,16.077109
414,6.138455,6.954509,6.353954,6.290427,5.983423,5.744356,5.960918,6.318758,5.982255,6.149204,6.51949,6.415596,6.690002,7.939908,7.592836,6.77913,6.131114,6.491541,7.377983,8.037877,7.485922,7.380661,7.493948,7.657142,7.843407,8.143242,8.007589,7.856999,7.915683,8.645991,9.065049,8.907119,8.8488,9.269287,9.407564,9.530246,9.816898,9.980483,9.767995,9.550415,9.450196,9.4993,9.634665,9.141615,8.744713,8.529546,8.314456,8.296885,8.272452,7.870504,7.62484,7.485168,7.355724,7.348742,7.269179,7.061672,6.893357,6.735693,6.6862,6.822914,6.817775,6.683127,6.694379,6.802418,7.160958,7.94769,9.37212,10.937989,12.437938,13.807415,14.881554,16.353907,18.463846,20.550005,22.620229,24.437581,25.877831,27.453073,27.842711,26.900627,26.523766,26.687322,26.354813,26.013228,25.072271,24.20667,24.581016,24.841775,25.17684,27.026135,29.606479,33.568393,37.650324,41.690728,42.648019,42.033627,42.210752,42.41482,42.30396,41.7219,41.790013,41.152147,39.783294,37.704467,37.039197,36.146687,35.864534,36.114043,35.936413,35.781385,37.671681,40.848148,41.316635,42.238168,39.770682,37.271133,38.503068,43.521623,41.590315,50.29795,36.013569,31.888337,31.051928,30.010982,29.303027,28.506458,27.625996,26.83567,25.966685,25.04895,24.153812,23.294272,22.518046,21.75409,21.103866,20.50141
415,6.399744,6.995605,6.752715,6.096648,5.958741,5.721602,5.866135,6.242281,5.987093,6.305716,6.417938,5.992569,6.89353,7.93859,7.200265,6.406198,5.917372,6.925336,7.818098,7.791948,7.728077,7.851252,7.805706,7.626689,7.878385,8.143148,7.930029,7.757261,7.739859,8.491257,8.87134,8.896568,8.96794,9.067174,9.199209,9.414867,9.636414,9.869353,9.684949,9.37936,9.190043,9.204741,9.361523,9.02033,8.599675,8.28877,8.128993,8.245801,8.258353,7.819444,7.531019,7.474304,7.36992,7.376597,7.347352,7.110378,6.808212,6.659464,6.735746,6.794163,6.762291,6.723248,6.699628,6.774186,7.132213,7.923712,9.224453,10.730707,11.977639,12.949725,13.729304,14.865533,16.588954,18.101845,19.365223,20.657772,21.813495,23.217024,23.672825,22.90545,22.455607,22.646856,22.603028,22.367545,21.921736,21.286057,22.012029,22.344694,22.226817,23.352984,25.332613,27.634685,30.570976,33.322835,33.728018,34.046857,34.57521,34.362099,33.646799,33.06401,33.342594,32.672731,32.081113,30.706109,30.923896,29.627459,29.054135,29.237377,30.154002,28.873636,30.302182,31.882141,32.054136,31.932204,33.968837,29.535633,31.303452,36.912029,35.322048,33.928755,25.732467,24.036435,23.36769,22.599594,21.97296,21.321653,20.761946,20.143672,19.552927,18.912217,18.284842,17.65117,17.005503,16.332453,15.730655,15.228867
416,6.384446,6.876943,6.319007,6.245236,5.750786,5.676153,6.007245,6.156393,6.077101,6.522375,6.814655,6.886169,6.864383,7.884478,7.534904,6.929109,6.494161,6.384949,7.301505,8.014394,7.578171,7.661303,7.88628,7.760075,7.937576,8.095003,7.992445,8.03615,8.155787,8.898526,9.342211,9.133971,9.137931,9.478139,9.433757,9.483538,9.61515,9.87536,9.727435,9.669746,9.575016,9.570009,9.778279,9.429309,8.914695,8.512117,8.466958,8.543871,8.465944,8.038845,7.744814,7.600153,7.489857,7.448598,7.334349,7.147322,6.989401,6.77609,6.823155,6.937425,6.946237,6.947963,6.858179,6.857633,7.253628,8.061092,9.461885,10.957905,12.454705,13.748239,14.581681,15.762488,17.622091,19.059762,20.469393,22.11507,23.267591,24.304454,24.89278,24.586034,24.111796,24.385677,24.596006,24.19872,23.658397,23.123955,23.509547,24.045472,24.16896,25.376395,27.373397,30.081043,33.311015,36.045481,37.402167,37.452118,38.265137,38.780413,38.560696,37.714121,38.021864,37.71711,37.024907,35.24508,34.829286,33.937742,34.005213,34.737969,35.314022,34.686763,35.627363,37.879793,39.895558,42.933184,43.739104,39.92406,41.38978,44.771979,42.742526,47.590544,35.735673,32.572815,31.871376,31.062796,30.438787,29.694978,29.01787,28.269571,27.477404,26.720085,25.914796,25.047673,24.190431,23.308183,22.49583,21.836474
417,6.583479,7.215242,6.476977,5.877202,6.024056,5.869221,5.574854,6.232506,5.937958,6.292307,6.845571,6.65673,6.596809,7.615965,7.011357,6.848258,6.410152,6.749816,7.681199,8.062066,7.593762,7.572218,7.718713,7.506748,7.813971,8.223683,8.045557,8.00167,8.018681,8.653221,9.153321,9.027138,9.080244,9.490063,9.467282,9.423036,9.507221,9.869433,9.856018,9.625951,9.497776,9.573102,9.818141,9.234636,8.696487,8.542849,8.383145,8.452563,8.324395,7.914001,7.670134,7.447858,7.414975,7.42388,7.402867,7.232775,7.023174,6.785644,6.694557,6.886865,6.885673,6.763797,6.81036,6.874978,7.206296,7.994844,9.43067,11.01766,12.4048,13.760704,14.814409,16.204837,18.264787,19.983732,21.722664,23.585533,25.302396,26.814307,27.219976,26.42744,25.945325,26.050157,25.942365,25.65071,25.002164,24.063075,24.282757,24.950767,25.381893,26.704198,29.471984,32.802111,37.09417,40.732448,41.632244,41.093398,41.314025,41.323614,41.027934,41.08454,41.817267,40.933254,40.085722,37.704617,36.108841,34.391459,35.377328,36.077745,37.019203,34.803717,35.402385,38.4458,39.453147,42.69252,43.031595,37.014387,35.610307,40.249061,41.10759,46.952148,34.926215,31.792653,31.051391,30.048484,29.415327,28.689786,27.980573,27.185856,26.336983,25.479832,24.654524,23.821488,23.090544,22.365117,21.685989,21.126484
418,5.813701,6.898901,6.194771,5.785907,5.941694,5.274358,5.575966,6.097337,5.811674,6.126161,6.064546,5.909528,6.646551,7.813786,7.413876,6.763752,6.289944,6.497622,7.25134,7.142837,6.866544,7.138249,7.358555,7.335583,7.428608,7.719238,7.726358,7.641795,7.72672,8.447696,8.810192,8.804484,8.632956,8.799441,9.255523,9.17045,9.370751,9.810808,9.415878,9.22058,9.131917,9.011294,9.224065,8.836676,8.319108,8.204602,8.143404,8.149435,8.085788,7.661561,7.312481,7.176167,7.125575,7.044099,6.924173,6.771356,6.677079,6.50375,6.476399,6.66864,6.682596,6.560915,6.471689,6.549033,6.948248,7.699846,9.066144,10.524939,11.761432,13.01498,13.896592,15.067121,16.954285,18.271102,19.528729,21.27751,22.562913,23.724869,24.175225,23.553301,23.151971,23.277153,23.261384,23.502003,23.061629,22.152772,22.41723,22.950674,23.107953,24.340899,26.690368,29.34046,32.748818,36.158874,37.180774,36.868464,38.46057,38.640996,37.64782,36.890589,37.534583,36.889914,36.359113,34.59337,33.862988,32.91988,32.958549,32.755347,33.594046,32.797633,33.580276,36.636952,36.274042,39.736129,41.201239,35.115863,32.696373,40.099899,42.311286,42.009368,31.934617,29.776778,29.152561,28.349621,27.744348,27.072402,26.368818,25.668465,24.987671,24.245921,23.49458,22.769275,21.988939,21.198561,20.491369,19.891383
419,6.464361,6.903665,6.91969,6.320726,6.163314,5.982033,6.227773,6.428446,6.252366,6.582983,6.589962,6.476079,6.774533,7.730293,7.86147,7.148896,6.500234,6.867949,7.553312,7.625612,7.44866,7.607502,7.816676,7.783355,8.015289,8.220823,8.053585,8.042746,8.13868,8.965027,9.482058,9.321395,8.943437,9.273018,9.383228,9.353844,9.682069,9.805343,9.508877,9.404275,9.294388,9.416235,9.677109,9.228964,8.693688,8.514677,8.548494,8.580875,8.4668,8.066806,7.771223,7.614593,7.499428,7.417887,7.277894,7.121188,7.01919,6.85055,6.817313,6.982496,6.973759,6.858115,6.871305,6.976723,7.280774,8.052267,9.438672,10.846917,12.238206,13.410045,14.377489,15.577271,17.27728,18.753882,20.13341,21.471492,22.827546,24.261379,24.614095,23.881393,23.430477,23.636375,23.688625,23.722423,23.408113,22.696078,22.893518,23.660334,23.568902,24.69866,26.735842,29.437348,32.601377,35.013869,36.133993,36.8849,37.44925,37.241874,36.758709,35.835568,36.422858,36.775589,35.918499,34.089027,33.328566,32.662817,32.956351,33.197172,34.637489,32.185396,33.1162,37.732532,38.640154,40.113845,40.502135,36.040986,34.280956,34.741082,39.93476,51.861634,34.507124,30.146681,29.516646,28.618003,27.86865,27.218441,26.567039,25.962579,25.179423,24.377267,23.651798,22.845096,22.048438,21.262963,20.562147,19.90596
420,6.08908,7.001921,5.961331,5.654827,5.89847,5.655438,5.823477,6.191277,5.727708,6.201601,6.447777,6.097914,6.63213,7.632555,7.267485,6.884867,6.374563,6.564865,7.194558,7.414602,7.036157,6.978959,7.308343,7.276055,7.596197,7.972128,7.728962,7.506686,7.543928,8.086177,8.430177,8.510488,8.495154,8.744963,8.802854,8.813606,9.131466,9.555794,9.313947,8.989999,8.832343,8.959625,9.114016,8.761215,8.313813,7.989227,7.91329,8.083007,8.021819,7.594421,7.341455,7.242414,7.299681,7.235263,7.129296,7.004474,6.875486,6.708324,6.644579,6.736558,6.691117,6.595762,6.557743,6.626426,7.052588,7.739205,8.99953,10.41697,11.620303,12.919433,14.082462,15.433563,17.538856,19.301232,20.867461,22.628243,24.185038,25.72236,26.240211,25.502249,24.902787,24.9715,24.804888,24.474596,24.074022,23.117671,22.739038,23.239887,23.476843,25.061005,27.629439,30.230716,33.67725,36.34252,37.236968,36.887173,37.061958,37.178458,36.85156,36.022941,36.515409,36.208633,34.735238,32.214301,31.11108,30.338398,30.30999,30.556736,31.751743,29.880967,29.257038,31.21395,34.528689,35.769629,35.681691,30.74676,31.512374,33.059736,33.981046,33.84916,26.152151,24.247365,23.510396,22.739475,22.068545,21.344014,20.681232,20.067862,19.429007,18.694801,18.038253,17.412844,16.781691,16.144899,15.580337,15.119541
421,5.410427,6.398845,5.973558,5.874694,5.775577,5.619132,5.871559,5.887829,5.798411,6.412434,6.561582,6.080727,6.208534,7.193889,6.54581,6.337725,6.214917,6.399525,7.025882,7.477684,7.165234,7.018607,7.298703,7.4003,7.590489,7.856209,7.441278,7.319075,7.501348,8.23283,8.560279,8.551408,8.388495,8.483102,8.722764,8.656606,8.891269,9.246032,8.992706,8.782942,8.655677,8.630104,9.021699,8.62718,8.106825,7.988217,7.922032,7.923391,7.83906,7.548012,7.174599,7.103243,7.10807,7.028735,6.933984,6.764221,6.688928,6.548743,6.484544,6.521583,6.543585,6.53219,6.473396,6.549076,6.883214,7.568837,8.824186,10.14155,11.241402,12.30585,13.235471,14.302807,16.016299,17.320312,18.389788,19.808086,21.100015,22.203116,22.85109,22.362961,21.700531,21.961457,21.961977,21.775825,21.346961,20.783102,21.009176,21.238902,21.329482,22.21239,24.440624,26.87237,28.98828,31.239523,32.549571,32.644891,34.008223,33.544558,32.459084,31.74309,31.572694,31.468088,30.990008,29.204038,28.08098,27.84543,27.765422,27.19545,28.456876,28.541588,28.190719,30.243144,30.599795,31.861762,34.37766,30.38256,26.879185,29.914416,33.277559,37.737404,25.469563,22.493852,21.963049,21.337383,20.813606,20.271013,19.677238,19.152314,18.649665,18.053943,17.537874,16.962583,16.374446,15.759769,15.209077,14.786067
422,6.6257,7.224022,6.669582,5.890367,6.04981,6.101963,6.15393,6.50363,5.979363,6.457449,6.691288,6.622222,7.134715,7.729338,7.328023,6.581586,6.338075,7.238124,7.85032,7.941925,7.460773,7.631183,7.925008,7.72566,7.884142,8.262924,8.06751,7.922143,8.060722,8.957693,9.401403,9.300137,9.045309,9.25799,9.299278,9.548675,9.784024,9.755155,9.55805,9.457816,9.330011,9.444387,9.682395,9.226081,8.791,8.510469,8.468384,8.492029,8.473379,8.047487,7.669115,7.593112,7.518747,7.450098,7.357094,7.184215,7.005642,6.784218,6.755524,6.973368,7.067201,6.935215,6.832115,6.887745,7.271175,8.055857,9.348207,10.786621,11.975883,13.226566,14.212662,15.380778,17.149497,18.449298,19.562129,20.987262,22.317982,23.932396,24.247254,23.504895,23.185676,23.376216,23.552952,23.436157,22.587197,22.13997,22.405648,23.142824,23.153771,24.03298,26.433314,29.253258,31.740518,34.302182,35.791534,35.616434,36.541482,36.639885,35.907719,35.490763,36.167336,35.540235,34.87255,33.874763,33.166268,32.393647,31.78998,31.741019,33.277273,31.640764,31.915322,35.23399,36.737284,38.245846,39.99825,35.031447,33.757218,37.334771,41.119211,47.68015,32.802553,29.163896,28.575323,27.785566,27.194471,26.522216,25.86812,25.229018,24.563007,23.792341,23.071512,22.358149,21.609714,20.862023,20.20678,19.604217
423,6.057056,6.717395,6.485974,6.260745,6.226679,6.140361,6.215337,6.270804,5.859396,6.340519,6.378582,6.016538,6.532952,7.473854,6.866512,6.607458,6.499229,6.686213,7.510608,7.548659,7.08986,7.338177,7.528758,7.38652,7.734696,8.015524,7.734211,7.679257,7.791869,8.595757,9.052855,8.921422,8.796308,8.968697,9.092702,9.142264,9.477004,9.720811,9.258165,9.095926,8.999265,8.985476,9.255444,8.942652,8.52626,8.290434,8.170637,8.134621,8.078884,7.707058,7.500401,7.506459,7.427424,7.321392,7.142834,7.012029,6.936669,6.703148,6.681078,6.840799,6.757185,6.649719,6.73886,6.849504,7.125003,7.812835,9.094566,10.404552,11.733952,13.113644,14.044005,15.482342,17.662061,19.325476,20.942505,22.845814,24.280061,25.817095,26.855467,25.897688,25.106185,25.351239,24.899925,24.63139,23.892316,23.009341,23.081959,23.654352,24.090537,25.317224,27.881937,31.136368,34.584754,37.139114,38.030514,38.044128,38.457706,38.283408,37.243931,37.312437,38.009938,37.444509,36.449576,33.964955,32.382494,31.898651,31.289216,31.932711,32.548462,30.375919,31.068464,33.240327,33.897233,34.600959,38.281887,33.954032,30.605336,34.042246,34.418624,53.976244,32.071337,25.363603,24.626036,23.686381,22.976563,22.265885,21.648369,20.961332,20.275881,19.50343,18.82511,18.206932,17.576604,16.897964,16.327105,15.852985
